Cust_num,Region,Age,Order Quantity,Customer_Type,Improvement Area,Overall_Satisfaction
1409,SOUTH,68,24,Non_Prime,Website UI,Dis Satisfied
1410,SOUTH,68,33,Non_Prime,Packing & Shipping,Dis Satisfied
1411,SOUTH,38,47,Prime,Packing & Shipping,Satisfied
1412,WEST,70,19,Prime,Website UI,Dis Satisfied
1413,SOUTH,19,53,Prime,Product Quality,Satisfied
1414,NORTH,31,16,Non_Prime,Website UI,Dis Satisfied
1415,EAST,44,96,Prime,Packing & Shipping,Satisfied
1416,NORTH,51,13,Non_Prime,Product Quality,Dis Satisfied
1417,WEST,43,18,Non_Prime,Product Quality,Dis Satisfied
1418,WEST,38,42,Prime,Product Quality,Satisfied
1419,WEST,49,38,Non_Prime,Product Quality,Dis Satisfied
1420,SOUTH,18,68,Prime,Website UI,Satisfied
1421,NORTH,31,35,Prime,Product Quality,Satisfied
1422,NORTH,42,25,Non_Prime,Product Quality,Dis Satisfied
1423,WEST,49,12,Prime,Packing & Shipping,Dis Satisfied
1424,NORTH,30,33,Non_Prime,Website UI,Dis Satisfied
1425,EAST,41,11,Non_Prime,Website UI,Dis Satisfied
1426,NORTH,19,83,Prime,Product Quality,Satisfied
1427,SOUTH,37,58,Prime,Packing & Shipping,Satisfied
1428,SOUTH,39,93,Prime,Packing & Shipping,Satisfied
1429,EAST,34,38,Non_Prime,Product Quality,Dis Satisfied
1430,NORTH,63,13,Prime,Packing & Shipping,Dis Satisfied
1431,WEST,43,14,Non_Prime,Website UI,Dis Satisfied
1432,WEST,38,32,Non_Prime,Website UI,Dis Satisfied
1433,WEST,41,84,Prime,Website UI,Satisfied
1434,NORTH,49,24,Prime,Packing & Shipping,Dis Satisfied
1435,NORTH,44,33,Non_Prime,Packing & Shipping,Dis Satisfied
1436,NORTH,62,27,Non_Prime,Website UI,Dis Satisfied
1437,SOUTH,40,13,Non_Prime,Packing & Shipping,Dis Satisfied
1438,SOUTH,36,44,Prime,Packing & Shipping,Satisfied
1439,NORTH,53,10,Non_Prime,Website UI,Dis Satisfied
1440,NORTH,19,87,Prime,Product Quality,Satisfied
1441,NORTH,43,91,Non_Prime,Packing & Shipping,Satisfied
1442,WEST,56,9,Prime,Website UI,Dis Satisfied
1443,NORTH,24,75,Prime,Product Quality,Satisfied
1444,NORTH,36,29,Non_Prime,Product Quality,Dis Satisfied
1445,EAST,51,40,Non_Prime,Website UI,Dis Satisfied
1446,NORTH,40,70,Non_Prime,Website UI,Satisfied
1447,WEST,51,37,Non_Prime,Website UI,Dis Satisfied
1448,SOUTH,29,55,Prime,Packing & Shipping,Satisfied
1449,SOUTH,57,19,Non_Prime,Product Quality,Dis Satisfied
1450,SOUTH,66,10,Non_Prime,Product Quality,Dis Satisfied
1451,WEST,18,100,Prime,Packing & Shipping,Satisfied
1452,WEST,38,79,Prime,Website UI,Satisfied
1453,EAST,43,71,Prime,Packing & Shipping,Satisfied
1454,SOUTH,19,42,Prime,Packing & Shipping,Satisfied
1455,WEST,30,84,Prime,Packing & Shipping,Satisfied
1456,WEST,65,11,Prime,Packing & Shipping,Dis Satisfied
1457,WEST,42,78,Prime,Website UI,Satisfied
1458,WEST,69,28,Prime,Website UI,Dis Satisfied
1459,EAST,37,95,Prime,Packing & Shipping,Satisfied
1460,WEST,35,29,Prime,Product Quality,Dis Satisfied
1461,WEST,54,6,Prime,Website UI,Dis Satisfied
1462,NORTH,45,24,Prime,Website UI,Dis Satisfied
1463,NORTH,40,41,Prime,Packing & Shipping,Satisfied
1464,NORTH,50,32,Prime,Packing & Shipping,Dis Satisfied
1465,SOUTH,27,67,Prime,Packing & Shipping,Satisfied
1466,SOUTH,33,30,Prime,Website UI,Dis Satisfied
1467,EAST,36,100,Non_Prime,Website UI,Satisfied
1468,SOUTH,68,31,Non_Prime,Packing & Shipping,Dis Satisfied
1469,WEST,55,17,Non_Prime,Packing & Shipping,Dis Satisfied
1470,NORTH,52,16,Non_Prime,Packing & Shipping,Dis Satisfied
1471,SOUTH,32,40,Non_Prime,Website UI,Satisfied
1472,WEST,43,32,Non_Prime,Website UI,Dis Satisfied
1473,SOUTH,67,26,Non_Prime,Product Quality,Dis Satisfied
1474,WEST,57,12,Non_Prime,Product Quality,Dis Satisfied
1475,NORTH,26,53,Prime,Product Quality,Satisfied
1476,SOUTH,19,45,Prime,Packing & Shipping,Satisfied
1477,NORTH,22,96,Prime,Product Quality,Satisfied
1478,EAST,70,27,Non_Prime,Packing & Shipping,Dis Satisfied
1479,EAST,38,94,Prime,Packing & Shipping,Satisfied
1480,NORTH,63,13,Prime,Product Quality,Dis Satisfied
1481,WEST,45,23,Prime,Website UI,Dis Satisfied
1482,SOUTH,64,40,Non_Prime,Packing & Shipping,Dis Satisfied
1483,NORTH,48,11,Non_Prime,Website UI,Dis Satisfied
1484,SOUTH,39,37,Non_Prime,Website UI,Dis Satisfied
1485,WEST,57,40,Non_Prime,Website UI,Dis Satisfied
1486,NORTH,55,10,Prime,Packing & Shipping,Dis Satisfied
1487,EAST,28,59,Non_Prime,Packing & Shipping,Satisfied
1488,WEST,44,25,Prime,Product Quality,Dis Satisfied
1489,SOUTH,49,26,Prime,Packing & Shipping,Dis Satisfied
1490,NORTH,66,28,Prime,Website UI,Dis Satisfied
1491,SOUTH,43,27,Prime,Website UI,Dis Satisfied
1492,WEST,28,85,Prime,Packing & Shipping,Satisfied
1493,WEST,68,30,Non_Prime,Packing & Shipping,Dis Satisfied
1494,WEST,27,42,Prime,Website UI,Satisfied
1495,SOUTH,63,29,Prime,Product Quality,Dis Satisfied
1496,SOUTH,30,70,Prime,Packing & Shipping,Satisfied
1497,NORTH,19,68,Prime,Packing & Shipping,Satisfied
1498,WEST,27,43,Prime,Product Quality,Satisfied
1499,WEST,28,84,Prime,Website UI,Satisfied
1500,NORTH,54,31,Prime,Website UI,Dis Satisfied
1501,SOUTH,55,19,Prime,Website UI,Dis Satisfied
1502,NORTH,36,75,Non_Prime,Website UI,Satisfied
1503,SOUTH,21,34,Prime,Website UI,Satisfied
1504,WEST,26,98,Prime,Product Quality,Satisfied
1505,NORTH,35,40,Prime,Product Quality,Satisfied
1506,SOUTH,37,55,Prime,Packing & Shipping,Satisfied
1507,SOUTH,39,6,Non_Prime,Product Quality,Dis Satisfied
1508,EAST,39,56,Prime,Product Quality,Satisfied
1509,SOUTH,25,92,Prime,Product Quality,Satisfied
1510,NORTH,63,29,Prime,Product Quality,Dis Satisfied
1511,SOUTH,36,87,Prime,Website UI,Satisfied
1512,NORTH,37,73,Prime,Packing & Shipping,Satisfied
1513,WEST,37,37,Non_Prime,Website UI,Dis Satisfied
1514,NORTH,33,94,Prime,Product Quality,Satisfied
1515,WEST,29,76,Prime,Product Quality,Satisfied
1516,WEST,31,62,Prime,Product Quality,Satisfied
1517,WEST,33,98,Non_Prime,Product Quality,Satisfied
1518,WEST,46,24,Non_Prime,Website UI,Dis Satisfied
1519,WEST,50,29,Non_Prime,Packing & Shipping,Dis Satisfied
1520,WEST,49,36,Prime,Website UI,Dis Satisfied
1521,NORTH,58,5,Prime,Product Quality,Dis Satisfied
1522,WEST,49,15,Prime,Packing & Shipping,Dis Satisfied
1523,EAST,21,93,Prime,Product Quality,Satisfied
1524,NORTH,32,31,Prime,Product Quality,Dis Satisfied
1525,WEST,57,19,Non_Prime,Packing & Shipping,Dis Satisfied
1526,WEST,18,65,Prime,Website UI,Satisfied
1527,WEST,19,56,Prime,Product Quality,Satisfied
1528,NORTH,49,21,Non_Prime,Packing & Shipping,Dis Satisfied
1529,NORTH,44,28,Non_Prime,Website UI,Dis Satisfied
1530,NORTH,68,36,Prime,Packing & Shipping,Dis Satisfied
1531,WEST,38,34,Prime,Product Quality,Satisfied
1532,NORTH,64,27,Non_Prime,Website UI,Dis Satisfied
1533,EAST,26,74,Prime,Website UI,Satisfied
1534,SOUTH,63,8,Prime,Packing & Shipping,Dis Satisfied
1535,NORTH,43,45,Prime,Packing & Shipping,Satisfied
1536,WEST,49,25,Non_Prime,Website UI,Dis Satisfied
1537,WEST,47,11,Prime,Website UI,Dis Satisfied
1538,NORTH,37,41,Prime,Packing & Shipping,Satisfied
1539,NORTH,59,14,Non_Prime,Packing & Shipping,Dis Satisfied
1540,NORTH,50,19,Prime,Website UI,Dis Satisfied
1541,WEST,35,99,Prime,Website UI,Satisfied
1542,SOUTH,40,97,Prime,Packing & Shipping,Satisfied
1543,WEST,52,39,Non_Prime,Website UI,Dis Satisfied
1544,NORTH,42,15,Non_Prime,Packing & Shipping,Dis Satisfied
1545,WEST,38,72,Prime,Website UI,Satisfied
1546,WEST,29,69,Prime,Website UI,Satisfied
1547,NORTH,30,7,Non_Prime,Product Quality,Dis Satisfied
1548,NORTH,33,50,Prime,Product Quality,Satisfied
1549,SOUTH,42,20,Non_Prime,Product Quality,Dis Satisfied
1550,WEST,41,32,Non_Prime,Product Quality,Satisfied
1551,SOUTH,56,30,Non_Prime,Product Quality,Dis Satisfied
1552,SOUTH,31,44,Prime,Packing & Shipping,Satisfied
1553,WEST,28,34,Non_Prime,Packing & Shipping,Satisfied
1554,SOUTH,38,30,Prime,Product Quality,Satisfied
1555,NORTH,43,46,Non_Prime,Product Quality,Satisfied
1556,SOUTH,35,91,Prime,Packing & Shipping,Satisfied
1557,SOUTH,41,71,Prime,Product Quality,Satisfied
1558,NORTH,41,13,Non_Prime,Packing & Shipping,Dis Satisfied
1559,NORTH,68,6,Prime,Packing & Shipping,Dis Satisfied
1560,NORTH,56,16,Prime,Packing & Shipping,Dis Satisfied
1561,SOUTH,31,40,Prime,Product Quality,Satisfied
1562,NORTH,33,50,Prime,Packing & Shipping,Satisfied
1563,SOUTH,30,16,Non_Prime,Website UI,Dis Satisfied
1564,WEST,33,33,Prime,Product Quality,Dis Satisfied
1565,NORTH,62,7,Prime,Packing & Shipping,Dis Satisfied
1566,WEST,48,17,Non_Prime,Product Quality,Dis Satisfied
1567,SOUTH,30,42,Prime,Product Quality,Satisfied
1568,WEST,62,36,Prime,Product Quality,Dis Satisfied
1569,WEST,49,32,Prime,Product Quality,Dis Satisfied
1570,SOUTH,39,55,Non_Prime,Product Quality,Satisfied
1571,WEST,26,31,Prime,Product Quality,Satisfied
1572,NORTH,24,35,Non_Prime,Product Quality,Satisfied
1573,NORTH,52,19,Non_Prime,Product Quality,Dis Satisfied
1574,SOUTH,31,33,Non_Prime,Packing & Shipping,Dis Satisfied
1575,SOUTH,45,22,Non_Prime,Packing & Shipping,Dis Satisfied
1576,SOUTH,24,50,Non_Prime,Packing & Shipping,Satisfied
1577,WEST,30,29,Non_Prime,Packing & Shipping,Dis Satisfied
1578,EAST,70,35,Prime,Website UI,Dis Satisfied
1579,NORTH,32,9,Prime,Product Quality,Dis Satisfied
1580,EAST,25,100,Prime,Product Quality,Satisfied
1581,WEST,51,7,Prime,Product Quality,Dis Satisfied
1582,NORTH,38,100,Prime,Packing & Shipping,Satisfied
1583,WEST,40,9,Non_Prime,Packing & Shipping,Dis Satisfied
1584,WEST,37,67,Non_Prime,Packing & Shipping,Satisfied
1585,NORTH,57,13,Non_Prime,Website UI,Dis Satisfied
1586,EAST,68,17,Prime,Website UI,Dis Satisfied
1587,SOUTH,69,6,Prime,Product Quality,Dis Satisfied
1588,SOUTH,21,51,Non_Prime,Product Quality,Satisfied
1589,WEST,45,32,Non_Prime,Product Quality,Satisfied
1590,WEST,52,13,Prime,Packing & Shipping,Dis Satisfied
1591,SOUTH,26,70,Prime,Product Quality,Satisfied
1592,SOUTH,69,12,Non_Prime,Website UI,Dis Satisfied
1593,WEST,46,35,Non_Prime,Product Quality,Dis Satisfied
1594,SOUTH,40,70,Prime,Packing & Shipping,Satisfied
1595,WEST,37,34,Prime,Website UI,Satisfied
1596,WEST,49,19,Prime,Website UI,Dis Satisfied
1597,WEST,49,17,Non_Prime,Product Quality,Dis Satisfied
1598,NORTH,31,91,Prime,Product Quality,Satisfied
1599,EAST,24,34,Prime,Packing & Shipping,Satisfied
1600,WEST,23,88,Prime,Website UI,Satisfied
1601,WEST,25,58,Non_Prime,Packing & Shipping,Satisfied
1602,EAST,34,23,Non_Prime,Website UI,Dis Satisfied
1603,SOUTH,60,30,Prime,Website UI,Dis Satisfied
1604,SOUTH,29,82,Non_Prime,Product Quality,Satisfied
1605,EAST,61,28,Non_Prime,Website UI,Dis Satisfied
1606,EAST,48,35,Prime,Website UI,Dis Satisfied
1607,NORTH,59,39,Prime,Packing & Shipping,Dis Satisfied
1608,SOUTH,23,82,Prime,Packing & Shipping,Satisfied
1609,SOUTH,37,16,Prime,Product Quality,Dis Satisfied
1610,SOUTH,43,26,Prime,Packing & Shipping,Dis Satisfied
1611,WEST,23,57,Prime,Website UI,Satisfied
1612,WEST,35,32,Non_Prime,Product Quality,Dis Satisfied
1613,WEST,45,96,Non_Prime,Packing & Shipping,Satisfied
1614,WEST,45,80,Prime,Product Quality,Satisfied
1615,SOUTH,18,49,Prime,Website UI,Satisfied
1616,NORTH,24,62,Non_Prime,Packing & Shipping,Satisfied
1617,WEST,42,19,Prime,Packing & Shipping,Dis Satisfied
1618,NORTH,44,75,Prime,Product Quality,Satisfied
1619,SOUTH,28,77,Prime,Website UI,Satisfied
1620,EAST,47,36,Non_Prime,Website UI,Dis Satisfied
1621,NORTH,41,41,Prime,Website UI,Satisfied
1622,SOUTH,41,35,Non_Prime,Website UI,Dis Satisfied
1623,EAST,46,38,Non_Prime,Packing & Shipping,Dis Satisfied
1624,WEST,50,36,Non_Prime,Website UI,Dis Satisfied
1625,WEST,44,46,Prime,Product Quality,Satisfied
1626,SOUTH,28,97,Prime,Website UI,Satisfied
1627,EAST,38,78,Non_Prime,Website UI,Satisfied
1628,NORTH,31,86,Non_Prime,Website UI,Satisfied
1629,EAST,27,53,Non_Prime,Packing & Shipping,Satisfied
1630,WEST,25,40,Prime,Packing & Shipping,Satisfied
1631,NORTH,35,31,Prime,Website UI,Dis Satisfied
1632,SOUTH,28,56,Prime,Packing & Shipping,Satisfied
1633,WEST,67,12,Non_Prime,Packing & Shipping,Dis Satisfied
1634,EAST,68,35,Prime,Website UI,Dis Satisfied
1635,EAST,28,88,Prime,Website UI,Satisfied
1636,SOUTH,65,18,Non_Prime,Packing & Shipping,Dis Satisfied
1637,SOUTH,41,34,Prime,Website UI,Dis Satisfied
1638,WEST,48,26,Prime,Product Quality,Dis Satisfied
1639,SOUTH,34,38,Prime,Website UI,Satisfied
1640,NORTH,45,17,Prime,Packing & Shipping,Dis Satisfied
1641,EAST,51,35,Non_Prime,Packing & Shipping,Dis Satisfied
1642,NORTH,45,15,Non_Prime,Product Quality,Dis Satisfied
1643,NORTH,22,46,Prime,Product Quality,Satisfied
1644,NORTH,30,8,Non_Prime,Packing & Shipping,Dis Satisfied
1645,WEST,38,17,Non_Prime,Product Quality,Dis Satisfied
1646,WEST,64,38,Non_Prime,Product Quality,Dis Satisfied
1647,EAST,29,82,Non_Prime,Website UI,Satisfied
1648,SOUTH,39,8,Prime,Website UI,Dis Satisfied
1649,NORTH,36,86,Prime,Packing & Shipping,Satisfied
1650,SOUTH,37,38,Prime,Website UI,Satisfied
1651,NORTH,41,97,Prime,Website UI,Satisfied
1652,NORTH,35,99,Prime,Product Quality,Satisfied
1653,WEST,26,39,Prime,Website UI,Satisfied
1654,EAST,43,26,Non_Prime,Website UI,Dis Satisfied
1655,NORTH,54,35,Non_Prime,Product Quality,Dis Satisfied
1656,WEST,19,39,Prime,Packing & Shipping,Satisfied
1657,NORTH,69,17,Non_Prime,Website UI,Dis Satisfied
1658,WEST,31,41,Prime,Packing & Shipping,Satisfied
1659,SOUTH,44,40,Non_Prime,Product Quality,Dis Satisfied
1660,SOUTH,53,29,Prime,Product Quality,Dis Satisfied
1661,SOUTH,32,40,Prime,Packing & Shipping,Satisfied
1662,NORTH,50,8,Prime,Packing & Shipping,Dis Satisfied
1663,NORTH,33,37,Non_Prime,Website UI,Dis Satisfied
1664,WEST,60,14,Prime,Product Quality,Dis Satisfied
1665,NORTH,49,24,Non_Prime,Product Quality,Dis Satisfied
1666,NORTH,65,23,Non_Prime,Website UI,Dis Satisfied
1667,WEST,30,40,Non_Prime,Packing & Shipping,Dis Satisfied
1668,SOUTH,36,64,Prime,Product Quality,Satisfied
1669,WEST,21,38,Prime,Product Quality,Satisfied
1670,NORTH,34,83,Non_Prime,Product Quality,Satisfied
1671,NORTH,42,65,Prime,Product Quality,Satisfied
1672,WEST,29,81,Non_Prime,Website UI,Satisfied
1673,SOUTH,37,15,Non_Prime,Product Quality,Dis Satisfied
1674,WEST,32,23,Non_Prime,Website UI,Dis Satisfied
1675,WEST,18,80,Prime,Packing & Shipping,Satisfied
1676,NORTH,59,36,Non_Prime,Website UI,Dis Satisfied
1677,WEST,56,40,Non_Prime,Packing & Shipping,Dis Satisfied
1678,SOUTH,22,91,Prime,Product Quality,Satisfied
1679,SOUTH,60,15,Prime,Product Quality,Dis Satisfied
1680,NORTH,20,41,Prime,Website UI,Satisfied
1681,NORTH,54,25,Non_Prime,Packing & Shipping,Dis Satisfied
1682,EAST,66,12,Non_Prime,Packing & Shipping,Dis Satisfied
1683,SOUTH,57,12,Prime,Product Quality,Dis Satisfied
1684,SOUTH,30,57,Prime,Packing & Shipping,Satisfied
1685,WEST,48,9,Prime,Product Quality,Dis Satisfied
1686,SOUTH,24,71,Prime,Packing & Shipping,Satisfied
1687,NORTH,34,38,Non_Prime,Product Quality,Dis Satisfied
1688,EAST,60,13,Prime,Packing & Shipping,Dis Satisfied
1689,NORTH,64,7,Prime,Website UI,Dis Satisfied
1690,SOUTH,23,31,Prime,Packing & Shipping,Satisfied
1691,SOUTH,54,25,Non_Prime,Packing & Shipping,Dis Satisfied
1692,NORTH,45,86,Prime,Website UI,Satisfied
1693,WEST,30,27,Prime,Product Quality,Dis Satisfied
1694,SOUTH,61,25,Non_Prime,Packing & Shipping,Dis Satisfied
1695,WEST,32,7,Non_Prime,Website UI,Dis Satisfied
1696,WEST,36,39,Prime,Packing & Shipping,Dis Satisfied
1697,NORTH,39,39,Prime,Packing & Shipping,Satisfied
1698,WEST,30,48,Prime,Packing & Shipping,Satisfied
1699,NORTH,69,16,Non_Prime,Website UI,Dis Satisfied
1700,WEST,35,27,Non_Prime,Product Quality,Dis Satisfied
1701,NORTH,20,50,Prime,Product Quality,Satisfied
1702,EAST,67,39,Prime,Product Quality,Dis Satisfied
1703,WEST,44,83,Prime,Packing & Shipping,Satisfied
1704,NORTH,38,36,Prime,Product Quality,Dis Satisfied
1705,EAST,49,26,Non_Prime,Website UI,Dis Satisfied
1706,EAST,34,98,Non_Prime,Packing & Shipping,Satisfied
1707,NORTH,37,35,Prime,Website UI,Dis Satisfied
1708,WEST,39,49,Prime,Product Quality,Satisfied
1709,NORTH,46,21,Prime,Packing & Shipping,Dis Satisfied
1710,SOUTH,51,34,Prime,Packing & Shipping,Dis Satisfied
1711,SOUTH,34,11,Non_Prime,Packing & Shipping,Dis Satisfied
1712,EAST,42,8,Non_Prime,Packing & Shipping,Dis Satisfied
1713,NORTH,61,16,Non_Prime,Packing & Shipping,Dis Satisfied
1714,SOUTH,25,35,Prime,Packing & Shipping,Satisfied
1715,EAST,42,32,Prime,Website UI,Satisfied
1716,EAST,49,40,Prime,Website UI,Dis Satisfied
1717,EAST,27,36,Prime,Website UI,Satisfied
1718,NORTH,33,69,Prime,Product Quality,Satisfied
1719,EAST,51,28,Non_Prime,Website UI,Dis Satisfied
1720,WEST,31,81,Prime,Packing & Shipping,Satisfied
1721,EAST,36,50,Prime,Website UI,Satisfied
1722,NORTH,37,50,Non_Prime,Website UI,Satisfied
1723,WEST,58,11,Prime,Website UI,Dis Satisfied
1724,NORTH,50,10,Prime,Website UI,Dis Satisfied
1725,NORTH,52,9,Non_Prime,Website UI,Dis Satisfied
1726,SOUTH,50,35,Prime,Packing & Shipping,Dis Satisfied
1727,NORTH,37,30,Prime,Website UI,Satisfied
1728,NORTH,39,15,Prime,Website UI,Dis Satisfied
1729,WEST,45,37,Prime,Website UI,Satisfied
1730,SOUTH,31,37,Non_Prime,Website UI,Satisfied
1731,EAST,27,96,Prime,Packing & Shipping,Satisfied
1732,EAST,45,75,Prime,Product Quality,Satisfied
1733,SOUTH,30,59,Prime,Packing & Shipping,Satisfied
1734,EAST,52,33,Non_Prime,Product Quality,Dis Satisfied
1735,NORTH,26,42,Prime,Packing & Shipping,Satisfied
1736,NORTH,33,37,Non_Prime,Website UI,Dis Satisfied
1737,NORTH,42,84,Prime,Product Quality,Satisfied
1738,SOUTH,51,24,Non_Prime,Packing & Shipping,Dis Satisfied
1739,NORTH,34,52,Prime,Packing & Shipping,Satisfied
1740,SOUTH,30,82,Prime,Packing & Shipping,Satisfied
1741,EAST,68,19,Prime,Packing & Shipping,Dis Satisfied
1742,NORTH,61,8,Non_Prime,Packing & Shipping,Dis Satisfied
1743,EAST,35,100,Prime,Packing & Shipping,Satisfied
1744,NORTH,26,56,Prime,Website UI,Satisfied
1745,NORTH,38,59,Prime,Website UI,Satisfied
1746,SOUTH,25,100,Non_Prime,Website UI,Satisfied
1747,SOUTH,70,24,Prime,Website UI,Dis Satisfied
1748,WEST,60,10,Prime,Packing & Shipping,Dis Satisfied
1749,NORTH,47,33,Prime,Packing & Shipping,Dis Satisfied
1750,EAST,34,76,Prime,Packing & Shipping,Satisfied
1751,WEST,43,36,Prime,Website UI,Satisfied
1752,SOUTH,49,18,Non_Prime,Website UI,Dis Satisfied
1753,NORTH,39,35,Prime,Product Quality,Dis Satisfied
1754,SOUTH,41,46,Prime,Website UI,Satisfied
1755,SOUTH,42,84,Prime,Website UI,Satisfied
1756,EAST,38,32,Non_Prime,Packing & Shipping,Dis Satisfied
1757,WEST,31,54,Prime,Website UI,Satisfied
1758,SOUTH,51,25,Non_Prime,Product Quality,Dis Satisfied
1759,WEST,25,93,Prime,Packing & Shipping,Satisfied
1760,WEST,59,7,Non_Prime,Product Quality,Dis Satisfied
1761,WEST,37,10,Non_Prime,Product Quality,Dis Satisfied
1762,WEST,30,55,Prime,Packing & Shipping,Satisfied
1763,SOUTH,20,69,Prime,Packing & Shipping,Satisfied
1764,WEST,30,75,Non_Prime,Website UI,Satisfied
1765,SOUTH,22,38,Prime,Packing & Shipping,Satisfied
1766,WEST,44,87,Non_Prime,Packing & Shipping,Satisfied
1767,NORTH,27,35,Prime,Website UI,Satisfied
1768,EAST,69,12,Non_Prime,Website UI,Dis Satisfied
1769,SOUTH,24,48,Prime,Website UI,Satisfied
1770,SOUTH,33,74,Prime,Website UI,Satisfied
1771,EAST,45,50,Non_Prime,Packing & Shipping,Satisfied
1772,WEST,61,11,Non_Prime,Product Quality,Dis Satisfied
1773,NORTH,33,43,Prime,Website UI,Satisfied
1774,WEST,30,74,Prime,Product Quality,Satisfied
1775,WEST,39,26,Non_Prime,Packing & Shipping,Dis Satisfied
1776,WEST,60,37,Non_Prime,Product Quality,Dis Satisfied
1777,NORTH,61,22,Prime,Packing & Shipping,Dis Satisfied
1778,EAST,19,99,Non_Prime,Product Quality,Satisfied
1779,SOUTH,44,46,Prime,Website UI,Satisfied
1780,NORTH,46,39,Non_Prime,Packing & Shipping,Dis Satisfied
1781,EAST,38,17,Prime,Product Quality,Dis Satisfied
1782,NORTH,30,73,Prime,Product Quality,Satisfied
1783,NORTH,33,78,Prime,Website UI,Satisfied
1784,WEST,35,30,Non_Prime,Product Quality,Dis Satisfied
1785,EAST,24,49,Prime,Website UI,Satisfied
1786,SOUTH,53,7,Prime,Packing & Shipping,Dis Satisfied
1787,WEST,53,27,Non_Prime,Packing & Shipping,Dis Satisfied
1788,NORTH,27,93,Prime,Product Quality,Satisfied
1789,SOUTH,38,7,Non_Prime,Website UI,Dis Satisfied
1790,WEST,46,29,Non_Prime,Product Quality,Dis Satisfied
1791,WEST,34,48,Prime,Website UI,Satisfied
1792,WEST,60,13,Prime,Packing & Shipping,Dis Satisfied
1793,SOUTH,34,67,Prime,Packing & Shipping,Satisfied
1794,SOUTH,35,32,Non_Prime,Website UI,Dis Satisfied
1795,WEST,63,26,Non_Prime,Packing & Shipping,Dis Satisfied
1796,WEST,54,36,Prime,Website UI,Dis Satisfied
1797,NORTH,28,55,Prime,Product Quality,Satisfied
1798,WEST,65,7,Non_Prime,Product Quality,Dis Satisfied
1799,SOUTH,66,9,Prime,Packing & Shipping,Dis Satisfied
1800,NORTH,45,5,Prime,Packing & Shipping,Dis Satisfied
1801,SOUTH,65,10,Prime,Product Quality,Dis Satisfied
1802,NORTH,42,15,Non_Prime,Product Quality,Dis Satisfied
1803,SOUTH,29,99,Prime,Product Quality,Satisfied
1804,NORTH,25,79,Prime,Website UI,Satisfied
1805,NORTH,18,78,Prime,Product Quality,Satisfied
1806,NORTH,22,75,Prime,Website UI,Satisfied
1807,EAST,46,20,Prime,Packing & Shipping,Dis Satisfied
1808,EAST,43,34,Non_Prime,Website UI,Dis Satisfied
1809,WEST,65,30,Non_Prime,Website UI,Dis Satisfied
1810,SOUTH,49,6,Prime,Website UI,Dis Satisfied
1811,SOUTH,44,94,Prime,Website UI,Satisfied
1812,NORTH,36,28,Non_Prime,Website UI,Dis Satisfied
1813,WEST,31,6,Prime,Packing & Shipping,Dis Satisfied
1814,SOUTH,35,38,Prime,Website UI,Satisfied
1815,WEST,51,16,Non_Prime,Website UI,Dis Satisfied
1816,WEST,37,15,Non_Prime,Packing & Shipping,Dis Satisfied
1817,WEST,41,99,Non_Prime,Website UI,Satisfied
1818,EAST,41,19,Non_Prime,Website UI,Dis Satisfied
1819,WEST,39,6,Prime,Website UI,Dis Satisfied
